person;distance;unsharedDistance;distanceDetour;time;unsharedTime;timeDetour
12052000_12052000_31514;22171.838371323287;6445.046535777419;3.440136273375854;1985.0;525.0;3.780952380952381
12052000_12052000_24059;2588.1493367298813;2449.16336760177;1.0567483455643087;653.0;199.0;3.2814070351758793
12052000_12052000_17456;16562.513227417014;7788.749821213761;2.1264661990178024;1907.0;506.0;3.768774703557312
12052000_12052000_28933;1075.2721396807447;1075.2721396807447;1.0;1052.0;80.0;13.15
12052000_12052000_11313;8492.480981030638;2949.1218626736886;2.879664312457849;1469.0;235.0;6.251063829787234
12052000_12052000_5674;19704.865657141;9549.538782598758;2.063436371717486;1983.0;613.0;3.2349102773246328
12052000_12052000_29563;10753.761310318778;9213.793330230594;1.1671372392340869;1989.0;598.0;3.3260869565217392
12052000_12052000_3664;10781.030390143387;8813.097540705308;1.2232963881709842;2060.0;600.0;3.433333333333333
12052000_12052000_5042;4617.108244220517;4617.108244220517;1.0;1201.0;386.0;3.11139896373057
12052000_12052000_2344;9355.28129262798;5203.008334289611;1.7980523365633425;1677.0;493.0;3.4016227180527383
12052000_12052000_7008;6649.511739678086;1968.0853254841272;3.3786704537530046;1445.0;168.0;8.601190476190476
12052000_12052000_4986;4889.810939397928;4889.810939397928;1.0;1287.0;298.0;4.318791946308725
12052000_12052000_12580;15118.368977773527;6489.2553038434025;2.3297540734480493;1872.0;504.0;3.7142857142857144
12052000_12052000_17503;19255.827472391044;11036.362567142876;1.7447621311136432;2083.0;676.0;3.081360946745562
12052000_12052000_353;764.3713731098633;764.3713731098633;1.0;693.0;65.0;10.661538461538461
12052000_12052000_29419;3775.625280862994;3775.625280862994;1.0;1417.0;276.0;5.134057971014493
12052000_12052000_26550;3559.671871903127;3559.1014937737446;1.0001602590233463;1320.0;274.0;4.817518248175182
12052000_12052000_8425;13566.26021535651;10556.501150196515;1.285109528463791;2123.0;674.0;3.149851632047478
12052000_12052000_26832;15449.978322272444;3835.7441891097214;4.02789590769305;1229.0;367.0;3.3487738419618527
12052000_12052000_5753;10342.112625285192;7910.318181100545;1.3074205598953943;2052.0;588.0;3.489795918367347
12052000_12052000_24295;8820.64249925363;8511.00070922822;1.0363813610883237;869.0;493.0;1.7626774847870184
12052000_12052000_18811;22604.45443078791;9294.089031192603;2.4321323321654624;2312.0;798.0;2.8972431077694236
12052000_12052000_17556;11255.248955815108;3877.913857369201;2.902397879320283;1347.0;323.0;4.170278637770898
12052000_12052000_9449;17114.880261099162;8178.388075888285;2.092696030353176;1828.0;417.0;4.383693045563549
12071000_12052000_52402;7187.681383286791;5825.274434968149;1.2338785860697552;1764.0;428.0;4.121495327102804
12052000_12052000_29740;7978.877495335438;6309.74881694075;1.264531715416836;1851.0;432.0;4.284722222222222
12052000_12052000_21964;14348.216141967996;7441.9333594513;1.9280226587551574;1372.0;537.0;2.554934823091248
12052000_12052000_11823;9133.420991142986;10296.55216222048;0.8870368301201651;1747.0;640.0;2.7296875
12052000_12052000_24052;3913.309088589016;3439.783412097517;1.1376614803205738;1584.0;263.0;6.022813688212928
12052000_12052000_8750;4488.629572251681;3883.3806506769806;1.1558561923279884;1312.0;332.0;3.9518072289156625
12052000_12052000_1360;17657.136123735934;5821.461148707425;3.033110704115316;1609.0;387.0;4.1576227390180875
12052000_12052000_24960;6219.398534881047;2849.4254117087544;2.18268515095167;931.0;276.0;3.3731884057971016
12052000_12052000_3955;14444.85680920738;6269.051866154424;2.304153342101503;1915.0;493.0;3.8843813387423936
12052000_12052000_13478;16777.943876815552;5127.731478802435;3.2720012633606133;1845.0;425.0;4.341176470588235
12052000_12052000_14100;10148.350178142196;6974.753147107874;1.455012093488968;1719.0;463.0;3.712742980561555
12052000_12052000_15891;14218.346973174417;5514.040149809517;2.5785715350051617;1773.0;399.0;4.443609022556391
12052000_12052000_1650;3368.9723007772177;2720.2927416895277;1.2384594676692062;697.0;243.0;2.8683127572016462
12052000_12052000_12853;4167.621161379277;3106.460256246661;1.3415980948086388;985.0;155.0;6.354838709677419
12052000_12052000_21240;10966.062998786643;8347.769162056167;1.31365192135782;1828.0;528.0;3.462121212121212
12052000_12052000_13101;3738.9202066512603;2369.066972906598;1.5782247819123472;1415.0;173.0;8.179190751445086
12052000_12052000_26219;3636.6245674942456;3636.6245674942456;1.0;979.0;317.0;3.088328075709779
12052000_12052000_13666;1234.6317987498885;1234.6317987498885;1.0;429.0;150.0;2.86
12052000_12052000_26921;7242.090665940849;5877.275527944232;1.232219015682936;1585.0;482.0;3.288381742738589
12052000_12052000_19768;1237.9818896224979;1237.9818896224979;1.0;1277.0;98.0;13.03061224489796
12052000_12052000_31505;7799.201196734897;5352.521076881246;1.4571079842023265;1290.0;419.0;3.0787589498806684
12052000_12052000_26018;6078.250406522402;4273.809706967286;1.4222089478184923;1482.0;372.0;3.9838709677419355
12052000_12052000_3461;3692.2009445284953;3692.2009445284953;1.0;1108.0;301.0;3.681063122923588
12052000_12052000_24071;8822.179962570592;6062.076066905473;1.455306707669552;1842.0;457.0;4.030634573304158
12071000_12052000_39941;9093.369161492868;7713.004859696691;1.1789658280923812;1053.0;540.0;1.95
12052000_12052000_21646;10786.866676681499;8408.570965119272;1.282841843331995;1745.0;535.0;3.2616822429906542
12052000_12052000_15377;17832.379957145222;9524.66207271447;1.8722322976927521;2241.0;734.0;3.053133514986376
12052000_12052000_23123;10725.316051061649;4429.186207791378;2.42150940328378;1460.0;342.0;4.269005847953216
12052000_12052000_30139;4578.927920148619;4911.457560031552;0.9322951209862848;782.0;406.0;1.9261083743842364
12052000_12052000_23625;8596.181975161273;3979.7374807869073;2.1599871892709777;1572.0;291.0;5.402061855670103
12052000_12052000_26216;347.62300689543275;347.62300689543275;1.0;225.0;29.0;7.758620689655173
12052000_12052000_25701;4760.848355775846;3553.860509649146;1.3396272427827676;634.0;280.0;2.2642857142857142
12052000_12052000_3522;8080.41505395874;8183.819363537633;0.9873647859287312;1370.0;470.0;2.9148936170212765
12052000_12052000_20068;18584.557401381127;9265.790932667818;2.0057173247735083;2178.0;679.0;3.207658321060383
12052000_12052000_29060;16060.563678609968;8212.812990223816;1.9555496634012952;1866.0;537.0;3.474860335195531
12052000_12052000_17609;8040.3393813080065;6511.083426448246;1.2348696606539964;1175.0;362.0;3.24585635359116
12052000_12052000_29184;2209.842575766417;1779.4566306297331;1.24186368902083;595.0;203.0;2.9310344827586206
12052000_12052000_26243;12695.106875788259;5034.985443794525;2.5213790620655345;1634.0;497.0;3.2877263581488934
12052000_12052000_3104;1432.437846933803;972.8576926115321;1.4724022411629158;879.0;120.0;7.325
12052000_12052000_28653;13920.491940327052;8480.426771261435;1.6414848351147813;1749.0;509.0;3.43614931237721
12052000_12052000_606;4769.008684934596;3535.968486699553;1.3487135710833085;1622.0;289.0;5.612456747404845
12052000_12052000_28043;11590.635630391942;5054.148544247578;2.2932914473960055;1734.0;422.0;4.109004739336493
12052000_12052000_25722;4583.60118296221;3122.9025680698796;1.4677374919817368;771.0;254.0;3.0354330708661417
12052000_12052000_15556;12707.226199192266;5634.181205884811;2.25538116983525;1697.0;338.0;5.020710059171598
12052000_12052000_30377;20007.439057291394;11838.308847929751;1.6900588854623637;2141.0;635.0;3.3716535433070867
12052000_12052000_19640;19530.881992410297;10606.907480001917;1.841336132066155;2094.0;637.0;3.2872841444270016
12052000_12052000_26217;9149.851207127409;5203.441961870243;1.758422842836654;1559.0;392.0;3.9770408163265305
12052000_12052000_6055;7755.0964926792985;3051.843813495322;2.541118407955901;1177.0;209.0;5.631578947368421
12052000_12052000_2456;5809.864591453474;5809.864591453474;1.0;433.0;313.0;1.3833865814696487
12052000_12052000_6338;5422.533699312565;3707.361525228394;1.4626395786902673;1455.0;264.0;5.511363636363637
12052000_12052000_30497;21417.956188169548;11570.54113135816;1.8510764488035218;2101.0;746.0;2.816353887399464
12052000_12052000_30218;10480.395190892104;5655.265067472485;1.853210250244932;1271.0;323.0;3.934984520123839
12052000_12052000_18681;6041.11000550723;6041.11000550723;1.0;1603.0;460.0;3.484782608695652
12052000_12052000_30271;16563.746893835185;6851.783525190607;2.417435815498039;1887.0;485.0;3.890721649484536
12052000_12052000_1974;8853.861995324702;4134.004328887957;2.1417157049050264;1448.0;302.0;4.7947019867549665
12052000_12052000_29401;11092.243656850187;8871.936790751011;1.250261799476958;1519.0;697.0;2.1793400286944045
12052000_12052000_27340;4284.388351099244;3587.5790060249446;1.1942282926464014;1462.0;200.0;7.31
12052000_12052000_11230;14091.749935953127;8400.751037866446;1.6774392994667335;1694.0;598.0;2.8327759197324416
12052000_12052000_3574;1422.0811399853967;1422.0811399853967;1.0;726.0;169.0;4.295857988165681
12052000_12052000_16431;13143.407118716697;6736.475941815668;1.9510805400685782;1855.0;546.0;3.3974358974358974
12052000_12052000_26711;20986.009831837797;12292.103279155817;1.7072757489293606;2614.0;979.0;2.670071501532176
12052000_12052000_1617;7386.0919849713855;6928.887668294299;1.0659852401373449;1052.0;369.0;2.850948509485095
12052000_12052000_7384;16196.197587924658;7430.0011359716245;2.179837834682467;1711.0;433.0;3.951501154734411
12052000_12052000_11473;9056.217704148085;5295.897888761051;1.7100438668515834;1241.0;299.0;4.150501672240803
12052000_12052000_3;17206.49826615251;9280.10280562601;1.8541279796729373;2198.0;669.0;3.2855007473841553
12052000_12052000_28297;7083.892879347396;6466.1852402072955;1.0955289117452345;1564.0;474.0;3.29957805907173
12052000_12052000_25419;2308.835270643715;2131.159867874216;1.0833702836881618;897.0;142.0;6.316901408450704
12052000_12052000_27310;13923.938329294719;6525.86756224996;2.133653218744464;1445.0;482.0;2.9979253112033195
12052000_12052000_27918;20440.861803377506;13523.59717566947;1.5114959088069408;2286.0;767.0;2.980443285528031
12052000_12052000_24953;14672.818337671171;5967.498402577572;2.4587888169912984;1631.0;359.0;4.543175487465181
12052000_12052000_546;12449.222622451116;6313.067740378928;1.971976721051924;1845.0;409.0;4.511002444987775
12052000_12052000_20528;9322.125061072707;4666.803369747467;1.9975397124085716;1320.0;395.0;3.3417721518987342
12052000_12052000_18580;14119.977166451281;8815.8922322133;1.6016503825735116;1993.0;575.0;3.466086956521739
12052000_12052000_28925;17015.06212447043;10058.434937624394;1.691621234315908;2146.0;662.0;3.2416918429003023
12052000_12052000_29327;10046.93318560363;8448.122329917423;1.1892504385293192;1769.0;639.0;2.7683881064162756
12052000_12052000_26331;5495.161533122667;5387.352621685172;1.0200114822637638;1456.0;359.0;4.055710306406685
12052000_12052000_16018;5511.85456836516;4779.175244495344;1.1533066452655647;1624.0;368.0;4.413043478260869
12052000_12052000_29135;12344.047677072287;9900.976335971614;1.2467505484509298;2141.0;717.0;2.9860529986052997
12052000_12052000_9791;11198.15911264112;6937.837992735228;1.6140704242974504;1857.0;525.0;3.537142857142857
12052000_12052000_3551;3089.8623458594034;3089.8623458594034;1.0;368.0;248.0;1.4838709677419355
12052000_12052000_30891;10893.696745950212;4537.591437398348;2.400766330825979;1641.0;415.0;3.9542168674698797
12052000_12052000_23391;17332.87185985743;8320.688134766497;2.083105577222051;1958.0;533.0;3.673545966228893
12052000_12052000_28249;19581.75001878609;11153.492383056557;1.755660859062676;1804.0;774.0;2.330749354005168
12052000_12052000_31630;17997.402463671573;10826.893201394309;1.6622868748122344;2138.0;680.0;3.1441176470588235
12052000_12052000_26459;2286.5442266028203;1241.8757303259843;1.8412021193156076;870.0;100.0;8.7
12052000_12052000_1706;7399.183202078234;2875.495927262123;2.5731850745910454;1301.0;223.0;5.834080717488789
12052000_12052000_14865;7589.863096035066;3680.690204250152;2.062076044126433;1432.0;353.0;4.056657223796034
12052000_12052000_23658;5370.1107213647965;4896.057099949364;1.0968235483651396;1540.0;327.0;4.709480122324159
12052000_12052000_21461;14260.885338270662;7060.433260519218;2.019831476634046;1944.0;547.0;3.553930530164534
12052000_12052000_18541;16448.621898272922;10931.608972922735;1.5046844374890889;1940.0;552.0;3.5144927536231885
12052000_12052000_5131;3035.0065258957375;3035.0065258957375;1.0;880.0;213.0;4.131455399061033
12052000_12052000_6518;7683.470688537606;2400.279325182278;3.2010735617006243;1168.0;186.0;6.279569892473118
12052000_12052000_21573;9723.794833253844;7684.933327072879;1.2653063363605717;1862.0;560.0;3.325
12052000_12052000_19520;14626.269906410214;7272.264686639791;2.011240038234692;1650.0;385.0;4.285714285714286
12052000_12052000_16391;13586.34199571939;8348.531275651514;1.6273930763539146;1928.0;668.0;2.8862275449101795
12052000_12052000_30472;20761.290002886533;11576.791890607516;1.793354341951209;2263.0;715.0;3.165034965034965
12052000_12052000_12800;4187.659359305709;3457.043476049356;1.2113412481844998;1299.0;269.0;4.828996282527881
12052000_12052000_27066;16602.284814952818;7587.174829455317;2.188203802883068;2044.0;545.0;3.7504587155963303
12052000_12052000_3298;10147.495785412608;5933.156981912185;1.710302932544723;1171.0;437.0;2.679633867276888
12052000_12052000_23791;5442.8380099876;4803.7859148165035;1.1330309273775176;870.0;308.0;2.824675324675325
12052000_12052000_10719;1848.2282619170908;1848.2282619170908;1.0;1219.0;157.0;7.764331210191083
12052000_12052000_17884;4459.44102747134;4459.44102747134;1.0;1238.0;354.0;3.4971751412429377
12052000_12052000_17926;13968.022087124618;4406.894874237326;3.169583683237277;1662.0;351.0;4.735042735042735
12052000_12052000_11772;7024.504683140005;4455.9509199353615;1.5764322384506657;1747.0;361.0;4.839335180055402
12071000_12052000_49943;2408.351957279444;2408.351957279444;1.0;380.0;143.0;2.6573426573426575
12052000_12052000_28862;11265.579118145473;6151.2345675164;1.8314338356786193;1227.0;448.0;2.7388392857142856
12052000_12052000_26511;16315.457151535269;9167.528578584257;1.779700713412433;1778.0;687.0;2.5880640465793303
12052000_12052000_19840;11314.286308484752;6526.973962415887;1.733465825608548;1842.0;490.0;3.759183673469388
12052000_12052000_2354;7063.630803608293;4780.4682904247065;1.4776022712579786;1351.0;323.0;4.182662538699691
12052000_12052000_26628;12905.5884132834;5158.699661695717;2.5017134664981064;1771.0;464.0;3.8168103448275863
12052000_12052000_23701;1047.3926720555232;1047.3926720555232;1.0;362.0;88.0;4.113636363636363
12052000_12052000_31077;11266.32298103879;6628.808098432172;1.6996001111728471;1555.0;502.0;3.097609561752988
12052000_12052000_25065;3996.4427750547766;3130.06404252609;1.2767926536830485;1634.0;334.0;4.892215568862276
12052000_12052000_19577;6694.4303123517975;5902.132893686855;1.1342391696250036;1772.0;379.0;4.675461741424802
12052000_12052000_10898;4017.873113937479;2923.5276822060623;1.3743236085610229;715.0;329.0;2.1732522796352582
12052000_12052000_21894;15094.945461254052;5420.1244724019825;2.784981329877942;1664.0;353.0;4.713881019830028
12052000_12052000_9616;18378.042914050853;5365.829626703345;3.4250142461832027;1723.0;351.0;4.908831908831909
12052000_12052000_21026;12056.260871132374;7218.753708593339;1.6701305180671804;1752.0;487.0;3.597535934291581
12052000_12052000_23538;5921.731073289031;3259.98368967146;1.816491012531974;764.0;187.0;4.0855614973262036
12052000_12052000_15287;2849.8885502208677;1167.5643835221474;2.440883424024735;1325.0;140.0;9.464285714285714
12052000_12052000_243;1624.7869902297912;1624.7869902297912;1.0;1147.0;176.0;6.517045454545454
12052000_12052000_20981;11206.130053394232;11206.130053394232;1.0;745.0;683.0;1.0907759882869692
12052000_12052000_15946;7442.287801548766;3597.6386541526167;2.0686590613980695;1306.0;230.0;5.678260869565217
12052000_12052000_10170;7921.587349893518;4752.271449906969;1.666905485806917;1652.0;338.0;4.887573964497041
12052000_12052000_26804;20535.33799915174;9698.417538864447;2.117390586336433;1942.0;612.0;3.173202614379085
12052000_12052000_15971;11698.610040996278;11338.894940249753;1.0317239997938108;1977.0;614.0;3.2198697068403908
12052000_12052000_28502;17638.327256835106;10455.994598846948;1.6869105172242727;2001.0;561.0;3.5668449197860963
12052000_12052000_21469;9916.834883557294;3362.6446051478492;2.949117747494243;1198.0;265.0;4.520754716981132
12052000_12052000_23302;15548.191365731396;6451.892513862738;2.409865218976303;1904.0;520.0;3.6615384615384614
